id,id_depto,municipio_id,nombre,funcion,categoria,centroide_lat,centroide_lon
6441020,6441,60441.0,Ignacio Correas,no_tiene,Localidad simple,-35.03456003,-57.84402496
6441030,6441,60441.0,La Plata,CAPITAL_PROVINCIA,Componente de localidad compuesta,-34.92206666,-57.95439165
6441040,6441,60441.0,Lomas de Copello,no_tiene,Localidad simple,-34.95203857,-57.8409386
6441050,6441,60441.0,Ruta Sol,no_tiene,Componente de localidad compuesta,-34.94373335,-58.17326524
6448010,6448,60448.0,Laprida,CABECERA_DEPARTAMENTO,Localidad simple,-37.54679764,-60.7970536
6448020,6448,60448.0,Pueblo Nuevo,no_tiene,Localidad simple,-37.52270453,-60.77055462
6448030,6448,60448.0,Pueblo San Jorge,no_tiene,Localidad simple,-37.22986269,-60.96216585
6455010,6455,60455.0,Coronel Boerr,no_tiene,Localidad simple,-35.94144403,-59.06935473
6455020,6455,60455.0,El Trigo,no_tiene,Localidad simple,-35.88154835,-59.40633699
6455030,6455,60455.0,Las Flores,CABECERA_DEPARTAMENTO,Localidad simple,-36.01549691,-59.10046592
6455040,6455,60455.0,Pardo,no_tiene,Localidad simple,-36.24375805,-59.36629163
6462010,6462,60462.0,Alberdi Viejo,no_tiene,Localidad simple,-34.44180033,-61.84487878
6462020,6462,60462.0,El Dorado,no_tiene,Localidad simple,-34.65286087,-61.58290851
6462030,6462,60462.0,Fortín Acha,no_tiene,Localidad simple,-34.34304203,-61.51566553
6462040,6462,60462.0,Juan Bautista Alberdi,no_tiene,Localidad simple,-34.43879193,-61.81218938
6462050,6462,60462.0,Leandro N. Alem,no_tiene,Localidad simple,-34.52172462,-61.3911829
6462060,6462,60462.0,Vedia,CABECERA_DEPARTAMENTO,Localidad simple,-34.49739843,-61.54534476
6469010,6469,60469.0,Arenaza,no_tiene,Localidad simple,-34.9846043,-61.7729117
6469020,6469,60469.0,Bayauca,no_tiene,Localidad simple,-34.87105113,-61.28954514
6469040,6469,60469.0,Carlos Salas,no_tiene,Localidad simple,-35.39136629,-61.99491023
6469050,6469,60469.0,Coronel Martínez de Hoz,no_tiene,Localidad simple,-35.33218172,-61.61408517
6469060,6469,60469.0,El Triunfo,no_tiene,Localidad simple,-35.08822108,-61.51633332
6469080,6469,60469.0,Lincoln,CABECERA_DEPARTAMENTO,Localidad simple,-34.86904222,-61.52916497
6469090,6469,60469.0,Pasteur,no_tiene,Localidad simple,-35.14263863,-62.24390289
6469100,6469,60469.0,Roberts,no_tiene,Localidad simple,-35.14408757,-61.97078595
6469110,6469,60469.0,Triunvirato,no_tiene,Localidad simple,-34.67583798,-61.46570871
6476010,6476,60476.0,Arenas Verdes,no_tiene,Localidad simple,-38.54637824,-58.55732211
6476020,6476,60476.0,Licenciado Matienzo,no_tiene,Localidad simple,-37.90979271,-58.91209659
6476030,6476,60476.0,Lobería,CABECERA_DEPARTAMENTO,Localidad simple,-38.16527339,-58.78223033
6476040,6476,60476.0,Pieres,no_tiene,Localidad simple,-38.39623062,-58.67058001
6476050,6476,60476.0,San Manuel,no_tiene,Localidad simple,-37.7892829,-58.84864767
6476060,6476,60476.0,Tamangueyú,no_tiene,Localidad simple,-38.20101124,-58.7373144
6483010,6483,60483.0,Antonio Carboni,no_tiene,Localidad simple,-35.20330889,-59.34495626
6483020,6483,60483.0,Elvira,no_tiene,Localidad simple,-35.24327214,-59.48603979
6483030,6483,60483.0,Laguna de Lobos,no_tiene,Localidad simple,-35.27476249,-59.133906
6483040,6483,60483.0,Lobos,CABECERA_DEPARTAMENTO,Localidad simple,-35.1858678,-59.09571157
6483050,6483,60483.0,Salvador María,no_tiene,Localidad simple,-35.30280714,-59.16968414
6490010,6490,60490.0,Lomas de Zamora,CABECERA_DEPARTAMENTO,Componente de localidad compuesta,-34.76116024,-58.39876606
6497020,6497,60497.0,Carlos Keen,no_tiene,Localidad simple,-34.48628198,-59.21808613
6497025,6497,60497.0,Club de Campo Los Puentes,no_tiene,Localidad simple,-34.57601269,-59.0214106
6497060,6497,60497.0,Luján,CABECERA_DEPARTAMENTO,Localidad simple,-34.57065507,-59.10954018
6497070,6497,60497.0,Olivera,no_tiene,Localidad simple,-34.62650417,-59.25338051
6505010,6505,60505.0,Atalaya,no_tiene,Localidad simple,-35.02403635,-57.53402536
6505020,6505,60505.0,General Mansilla,no_tiene,Localidad simple,-35.08168343,-57.74697626
6505030,6505,60505.0,Los Naranjos,no_tiene,Localidad simple,-34.99655186,-57.70366425
6505040,6505,60505.0,Magdalena,CABECERA_DEPARTAMENTO,Localidad simple,-35.0806853,-57.51725858
6505050,6505,60505.0,Roberto J. Payró,no_tiene,Localidad simple,-35.17992671,-57.65198602
6505060,6505,60505.0,Vieytes,no_tiene,Localidad simple,-35.2695684,-57.57571174
6511010,6511,60511.0,Las Armas,no_tiene,Localidad simple,-37.0860541,-57.82857523
6511030,6511,60511.0,Santo Domingo,no_tiene,Localidad simple,-36.71375978,-57.58601265
6515010,6515,60515.0,Malvinas Argentinas,CABECERA_DEPARTAMENTO,Componente de localidad compuesta,-34.49410303,-58.70050582
6518010,6518,60518.0,Coronel Vidal,CABECERA_DEPARTAMENTO,Localidad simple,-37.45221419,-57.72995002
6518020,6518,60518.0,General Pirán,no_tiene,Localidad simple,-37.27786067,-57.77401482
6518030,6518,60518.0,La Armonía,no_tiene,Localidad simple,-37.77485485,-57.63512107
6518040,6518,60518.0,Mar Chiquita,no_tiene,Localidad simple,-37.74625817,-57.42744793
6518050,6518,60518.0,Mar de Cobo,no_tiene,Localidad simple,-37.77116706,-57.45216898
6518060,6518,60518.0,Santa Clara del Mar,no_tiene,Localidad simple,-37.83627274,-57.50796992
6518070,6518,60518.0,Vivoratá,no_tiene,Localidad simple,-37.66279945,-57.66709674
6525020,6525,60525.0,Marcos Paz,CABECERA_DEPARTAMENTO,Componente de localidad compuesta,-34.78002199,-58.83352527
6532005,6532,60532.0,Goldney,no_tiene,Localidad simple,-34.60295467,-59.28821373
6532010,6532,60532.0,Gowland,no_tiene,Localidad simple,-34.65242928,-59.35231863
6532020,6532,60532.0,Mercedes,CABECERA_DEPARTAMENTO,Localidad simple,-34.65217154,-59.42959817
6532030,6532,60532.0,Jorge Born,no_tiene,Localidad simple,-34.69895555,-59.31944283
6539010,6539,60539.0,Merlo,CABECERA_DEPARTAMENTO,Componente de localidad compuesta,-34.66733329,-58.72849022
6547010,6547,60547.0,Abbott,no_tiene,Localidad simple,-35.28250621,-58.80426191
6547020,6547,60547.0,San Miguel del Monte,CABECERA_DEPARTAMENTO,Localidad simple,-35.43916432,-58.80945984
6547030,6547,60547.0,Zenón Videla Dorna,no_tiene,Localidad simple,-35.5447734,-58.88559119
6553010,6553,60553.0,Balneario Sauce Grande,no_tiene,Localidad simple,-38.99535769,-61.21520159
6553020,6553,60553.0,Monte Hermoso,CABECERA_DEPARTAMENTO,Localidad simple,-38.98150654,-61.30054575
6560010,6560,60560.0,Moreno,CABECERA_DEPARTAMENTO,Componente de localidad compuesta,-34.6484562,-58.78703763
6568010,6568,60568.0,Morón,CABECERA_DEPARTAMENTO,Componente de localidad compuesta,-34.64859279,-58.62210052
6574010,6574,60574.0,José Juan Almeyra,no_tiene,Localidad simple,-34.92326434,-59.54225194
6574020,6574,60574.0,Las Marianas,no_tiene,Localidad simple,-35.05392638,-59.51310118
6574030,6574,60574.0,Navarro,CABECERA_DEPARTAMENTO,Localidad simple,-35.0036066,-59.27741632
6574040,6574,60574.0,Villa Moll,no_tiene,Localidad simple,-35.07824906,-59.65194554
6581025,6581,60581.0,Energía,no_tiene,Localidad simple,-38.55801253,-59.33645667
6581030,6581,60581.0,Juan N. Fernández,no_tiene,Localidad simple,-38.00917878,-59.26349883
6581040,6581,60581.0,Necochea - Quequén,CABECERA_DEPARTAMENTO,Localidad simple,-38.55561067,-58.73833962
6581060,6581,60581.0,Ramón Santamarina,no_tiene,Localidad simple,-38.45038973,-59.33111544
6588020,6588,60588.0,Carlos María Naón,no_tiene,Localidad simple,-35.23949938,-60.82513588
6588030,6588,60588.0,12 de Octubre,no_tiene,Localidad simple,-35.60773078,-60.91829299
6588040,6588,60588.0,Dudignac,no_tiene,Localidad simple,-35.65119285,-60.70989628
6588050,6588,60588.0,La Aurora,no_tiene,Localidad simple,-35.40794679,-61.21056682
6588060,6588,60588.0,Manuel B. Gonnet,no_tiene,Localidad simple,-35.52014145,-60.9989488
6588070,6588,60588.0,Marcelino Ugarte,no_tiene,Localidad simple,-35.34626626,-60.74534468
6588080,6588,60588.0,Morea,no_tiene,Localidad simple,-35.55638801,-60.56059406
6588090,6588,60588.0,Norumbega,no_tiene,Localidad simple,-35.53573927,-60.79281436
6588100,6588,60588.0,9 de Julio,CABECERA_DEPARTAMENTO,Localidad simple,-35.44474351,-60.88434334
6588110,6588,60588.0,Patricios,no_tiene,Localidad simple,-35.4395527,-60.71743847
6588120,6588,60588.0,Villa Fournier,no_tiene,Localidad simple,-35.49892395,-60.86472071
6595010,6595,60595.0,Blancagrande,no_tiene,Localidad simple,-36.53288871,-60.88245491
6595040,6595,60595.0,Colonia San Miguel,no_tiene,Localidad simple,-36.94956598,-60.11089541
6595050,6595,60595.0,Espigas,no_tiene,Localidad simple,-36.41227324,-60.67306946
6595060,6595,60595.0,Hinojo,no_tiene,Localidad simple,-36.88051207,-60.17719402
6595070,6595,60595.0,Olavarría,CABECERA_DEPARTAMENTO,Localidad simple,-36.89209358,-60.31800466
6595080,6595,60595.0,Recalde,no_tiene,Localidad simple,-36.65150162,-61.08450403
6595090,6595,60595.0,Santa Luisa,no_tiene,Localidad simple,-37.12896537,-60.40993039
6595100,6595,60595.0,Sierra Chica,no_tiene,Localidad simple,-36.84323822,-60.22342714
6595110,6595,60595.0,Sierras Bayas,no_tiene,Localidad simple,-36.93208076,-60.16160349
6595120,6595,60595.0,Villa Alfredo Fortabat,no_tiene,Localidad simple,-36.98027146,-60.27908284
6595130,6595,60595.0,Villa La Serranía,no_tiene,Localidad simple,-36.99036321,-60.31080812
6602010,6602,60602.0,Bahía San Blas,no_tiene,Localidad simple,-40.56022461,-62.23806431
6602020,6602,60602.0,Cardenal Cagliero,no_tiene,Localidad simple,-40.65220001,-62.75759721
6602030,6602,60602.0,Carmen de Patagones,CABECERA_DEPARTAMENTO,Componente de localidad compuesta,-40.79729832,-62.98475427
6602040,6602,60602.0,José B. Casas,no_tiene,Localidad simple,-40.43636439,-62.54493435
6602050,6602,60602.0,Juan A. Pradere,no_tiene,Localidad simple,-39.59938012,-62.65104708
6602060,6602,60602.0,Stroeder,no_tiene,Localidad simple,-40.185487,-62.62051635
6602070,6602,60602.0,Villalonga,no_tiene,Localidad simple,-39.91513879,-62.61887027
6609010,6609,60609.0,Capitán Castro,no_tiene,Localidad simple,-35.91369288,-62.22405791
6609020,6609,60609.0,San Esteban,no_tiene,Localidad simple,-35.73273732,-61.74392729
6609030,6609,60609.0,Francisco Madero,no_tiene,Localidad simple,-35.84830652,-62.06939184
6609040,6609,60609.0,Juan José Paso,no_tiene,Localidad simple,-35.85247406,-62.29621238
6609050,6609,60609.0,Magdala,no_tiene,Localidad simple,-36.08467079,-61.72547478
6609060,6609,60609.0,Mones Cazón,no_tiene,Localidad simple,-36.23017765,-62.00699441
6609070,6609,60609.0,Nueva Plata,no_tiene,Localidad simple,-35.91991174,-61.81339952
6609080,6609,60609.0,Pehuajó,CABECERA_DEPARTAMENTO,Localidad simple,-35.81230307,-61.89882076
6609090,6609,60609.0,San Bernardo,no_tiene,Localidad simple,-35.71373653,-61.64778302
6616010,6616,60616.0,Bocayuva,no_tiene,Localidad simple,-36.20795298,-63.07711727
6616020,6616,60616.0,De Bary,no_tiene,Localidad simple,-36.34168067,-63.26115332
6616030,6616,60616.0,Pellegrini,CABECERA_DEPARTAMENTO,Localidad simple,-36.26973523,-63.16528611
6623010,6623,60623.0,Acevedo,no_tiene,Localidad simple,-33.75566535,-60.44083739
6623020,6623,60623.0,Fontezuela,no_tiene,Localidad simple,-33.91383924,-60.46286509
6623030,6623,60623.0,Guerrico,no_tiene,Localidad simple,-33.67458496,-60.40068659
6623050,6623,60623.0,Juan Anchorena,no_tiene,Localidad simple,-33.92633786,-60.38290348
6623060,6623,60623.0,La Violeta,no_tiene,Localidad simple,-33.73478514,-60.17017731
6623070,6623,60623.0,Manuel Ocampo,no_tiene,Localidad simple,-33.76472327,-60.64924293
6623100,6623,60623.0,Pergamino,CABECERA_DEPARTAMENTO,Localidad simple,-33.89499006,-60.57164008
6623110,6623,60623.0,Pinzón,no_tiene,Localidad simple,-33.99472112,-60.731648
6623120,6623,60623.0,Rancagua,no_tiene,Localidad simple,-34.03037225,-60.5042327
6623130,6623,60623.0,Villa Angélica,no_tiene,Localidad simple,-33.66470374,-60.70843726
6623140,6623,60623.0,Villa San José,no_tiene,Componente de localidad compuesta,-34.09066958,-60.41627166
6630010,6630,60630.0,Casalins,no_tiene,Localidad simple,-36.31814199,-58.55250255
6630020,6630,60630.0,Pila,CABECERA_DEPARTAMENTO,Localidad simple,-36.00147461,-58.14277789
6638040,6638,60638.0,Pilar,CABECERA_DEPARTAMENTO,Componente de localidad compuesta,-34.4564821,-58.91472419
6644010,6644,60644.0,Pinamar,CABECERA_DEPARTAMENTO,Localidad simple,-37.10354366,-56.84842825
6648010,6648,60648.0,Presidente Perón,CABECERA_DEPARTAMENTO,Componente de localidad compuesta,-34.91659526,-58.37878241
6651010,6651,60651.0,Azopardo,no_tiene,Localidad simple,-37.70179205,-62.90067644
6651030,6651,60651.0,Darregueira,no_tiene,Localidad simple,-37.68575626,-63.15956639
6651040,6651,60651.0,17 de Agosto,no_tiene,Localidad simple,-37.90869244,-62.93602847
6651050,6651,60651.0,Estela,no_tiene,Localidad simple,-38.10809501,-62.91290414
6651060,6651,60651.0,Felipe Solá,no_tiene,Localidad simple,-38.00599283,-62.81869367
6651070,6651,60651.0,López Lecube,no_tiene,Localidad simple,-38.11711901,-62.72548494
6651080,6651,60651.0,Puán,CABECERA_DEPARTAMENTO,Localidad simple,-37.5426135,-62.76522757
6651090,6651,60651.0,San Germán,no_tiene,Localidad simple,-38.29951836,-62.98218771
6651100,6651,60651.0,Villa Castelar,no_tiene,Localidad simple,-37.39054649,-62.80513257
6651110,6651,60651.0,Villa Iris,no_tiene,Localidad simple,-38.16930971,-63.23205118
6655030,6655,60655.0,Pipinas,no_tiene,Localidad simple,-35.53126707,-57.32858876
6655040,6655,60655.0,Punta Indio,no_tiene,Localidad simple,-35.28083529,-57.23600724
6655050,6655,60655.0,Verónica,CABECERA_DEPARTAMENTO,Localidad simple,-35.38815521,-57.33716016
6658010,6658,60658.0,Quilmes,CABECERA_DEPARTAMENTO,Componente de localidad compuesta,-34.72469143,-58.26134074
6665010,6665,60665.0,El Paraíso,no_tiene,Localidad simple,-33.56791527,-59.97911235
6665020,6665,60665.0,Las Bahamas,no_tiene,Localidad simple,-33.63661008,-59.98955635
6665030,6665,60665.0,Pérez Millán,no_tiene,Localidad simple,-33.76744978,-60.09273437
6665040,6665,60665.0,Ramallo,CABECERA_DEPARTAMENTO,Localidad simple,-33.48770212,-60.00722097
6665060,6665,60665.0,Villa Ramallo,no_tiene,Localidad simple,-33.50229321,-60.0650138
6672010,6672,60672.0,Rauch,CABECERA_DEPARTAMENTO,Localidad simple,-36.77550355,-59.0871114
6679010,6679,60679.0,América,CABECERA_DEPARTAMENTO,Localidad simple,-35.49034124,-62.97637598
6679020,6679,60679.0,Fortín Olavarría,no_tiene,Localidad simple,-35.70488485,-63.02303328
6679030,6679,60679.0,González Moreno,no_tiene,Localidad simple,-35.55765293,-63.38158004
6679040,6679,60679.0,Mira Pampa,no_tiene,Localidad simple,-35.87038673,-63.37420107
6679050,6679,60679.0,Roosevelt,no_tiene,Localidad simple,-35.84663202,-63.28981183
6679060,6679,60679.0,San Mauricio,no_tiene,Localidad simple,-35.51180228,-63.18821549
6679070,6679,60679.0,Sansinena,no_tiene,Localidad simple,-35.27502954,-63.21354367
6679080,6679,60679.0,Sundblad,no_tiene,Localidad simple,-35.76564166,-63.1386101
6686020,6686,60686.0,Las Carabelas,no_tiene,Localidad simple,-34.03810027,-60.86852642
6686030,6686,60686.0,Los Indios,no_tiene,Localidad simple,-34.37356961,-60.65237103
6686040,6686,60686.0,Rafael Obligado,no_tiene,Localidad simple,-34.35881325,-60.78456933
6686050,6686,60686.0,Roberto Cano,no_tiene,Localidad simple,-34.08765152,-60.6672564
6686060,6686,60686.0,Rojas,CABECERA_DEPARTAMENTO,Localidad simple,-34.19616004,-60.73326365
6686070,6686,60686.0,Sol de Mayo,no_tiene,Localidad simple,-34.26894485,-60.87177734
6686080,6686,60686.0,Villa Manuel Pomar,no_tiene,Componente de localidad compuesta,-33.91595088,-60.93793802
6693010,6693,60693.0,Carlos Beguerie,no_tiene,Localidad simple,-35.48546905,-59.1017156
6700010,6700,60700.0,Arroyo Corto,no_tiene,Localidad simple,-37.51291797,-62.31168377
6700020,6700,60700.0,Colonia San Martín,no_tiene,Localidad simple,-37.97691521,-62.33260956
6700030,6700,60700.0,Dufaur,no_tiene,Localidad simple,-37.9428223,-62.28486427
6700040,6700,60700.0,Espartillar,no_tiene,Componente de localidad compuesta,-37.36043439,-62.42973868
6700050,6700,60700.0,Goyena,no_tiene,Localidad simple,-37.71925185,-62.60712963
6700055,6700,60700.0,Las Encadenadas,no_tiene,Localidad simple,-38.03610827,-62.47041407
6700060,6700,60700.0,Pigüé,CABECERA_DEPARTAMENTO,Localidad simple,-37.6063896,-62.40577288
6700070,6700,60700.0,Saavedra,no_tiene,Localidad simple,-37.76364022,-62.3506328
6707010,6707,60707.0,Álvarez de Toledo,no_tiene,Localidad simple,-35.63916092,-59.62923834
6707030,6707,60707.0,Cazón,no_tiene,Localidad simple,-35.5768032,-59.66450376
6707040,6707,60707.0,Del Carril,no_tiene,Localidad simple,-35.51271723,-59.5158202
6707060,6707,60707.0,Saladillo,CABECERA_DEPARTAMENTO,Localidad simple,-35.64042988,-59.77905898
6714010,6714,60714.0,Arroyo Dulce,no_tiene,Componente de localidad compuesta,-34.10243328,-60.40615518
6714020,6714,60714.0,Berdier,no_tiene,Localidad simple,-34.39877266,-60.26057254
6714030,6714,60714.0,Gahan,no_tiene,Localidad simple,-34.3380744,-60.09927362
6714040,6714,60714.0,Inés Indart,no_tiene,Localidad simple,-34.39941633,-60.54368259
6714050,6714,60714.0,La Invencible,no_tiene,Localidad simple,-34.2687422,-60.38536452
6714060,6714,60714.0,Salto,CABECERA_DEPARTAMENTO,Localidad simple,-34.29215987,-60.25462445
6721010,6721,60721.0,Quenumá,no_tiene,Localidad simple,-36.56899083,-63.08762296
6721020,6721,60721.0,Salliqueló,CABECERA_DEPARTAMENTO,Localidad simple,-36.75116538,-62.95995734
6728010,6728,60728.0,Azcuénaga,no_tiene,Localidad simple,-34.36379109,-59.37459911
6728020,6728,60728.0,Cucullú,no_tiene,Localidad simple,-34.44608707,-59.36225533
6728030,6728,60728.0,Franklin,no_tiene,Localidad simple,-34.61039087,-59.63017952
6728040,6728,60728.0,San Andrés de Giles,CABECERA_DEPARTAMENTO,Localidad simple,-34.44590808,-59.44516736
6728050,6728,60728.0,Solís,no_tiene,Localidad simple,-34.29897129,-59.32505473
6728060,6728,60728.0,Villa Espil,no_tiene,Localidad simple,-34.5066814,-59.33726613
6728070,6728,60728.0,Villa Ruiz,no_tiene,Localidad simple,-34.43520218,-59.26039588
6735010,6735,60735.0,Duggan,no_tiene,Localidad simple,-34.2071973,-59.63570553
6735020,6735,60735.0,San Antonio de Areco,CABECERA_DEPARTAMENTO,Localidad simple,-34.25037631,-59.47086348
6735030,6735,60735.0,Villa Lía,no_tiene,Localidad simple,-34.12377407,-59.43137257
6742010,6742,60742.0,Balneario San Cayetano,no_tiene,Localidad simple,-38.7481815,-59.42920459
6742020,6742,60742.0,Ochandío,no_tiene,Localidad simple,-38.35982445,-59.79353493
6749010,6749,60749.0,San Fernando,CABECERA_DEPARTAMENTO,Componente de localidad compuesta,-34.44180032,-58.55801987
6756010,6756,60756.0,San Isidro,CABECERA_DEPARTAMENTO,Componente de localidad compuesta,-34.47215412,-58.510971
6760010,6760,60760.0,San Miguel,CABECERA_DEPARTAMENTO,Componente de localidad compuesta,-34.54381445,-58.71272388
6763010,6763,60763.0,Conesa,no_tiene,Localidad simple,-33.59621248,-60.35412645
6763030,6763,60763.0,General Rojo,no_tiene,Localidad simple,-33.47586835,-60.28742706
6763040,6763,60763.0,La Emilia,no_tiene,Localidad simple,-33.35041372,-60.31414686
6763050,6763,60763.0,San Nicolás de los Arroyos,CABECERA_DEPARTAMENTO,Componente de localidad compuesta,-33.33469892,-60.21839745
6763060,6763,60763.0,Villa Esperanza,no_tiene,Localidad simple,-33.42232615,-60.26058749
6770010,6770,60770.0,Gobernador Castro,no_tiene,Localidad simple,-33.66057873,-59.86634083
6770020,6770,60770.0,Obligado,no_tiene,Localidad simple,-33.59655586,-59.81997924
6770030,6770,60770.0,Pueblo Doyle,no_tiene,Localidad simple,-33.90500572,-59.81875323
6770040,6770,60770.0,Río Tala,no_tiene,Localidad simple,-33.76958993,-59.63837086
6770050,6770,60770.0,San Pedro,CABECERA_DEPARTAMENTO,Localidad simple,-33.67912523,-59.6668951
6770060,6770,60770.0,Santa Lucía,no_tiene,Localidad simple,-33.87945595,-59.87532845
6778020,6778,60778.0,San Vicente,CABECERA_DEPARTAMENTO,Componente de localidad compuesta,-35.02403944,-58.42059144
